packNumber,slot,cardNumber,cardName,rarity,variant,category
312,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
312,uncommon3,033,"Lombre",Uncommon,null,Pokemon
312,reverse,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
312,rare,040,"Glaceon V",V,V,Pokemon
313,common1,009,"Petilil",Common,null,Pokemon
313,common2,052,"Chinchou",Common,null,Pokemon
313,common3,032,"Lotad",Common,null,Pokemon
313,common4,042,"Tympole",Common,null,Pokemon
313,common5,054,"Mareep",Common,null,Pokemon
313,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
313,uncommon2,154,"Rescue Carrier",Uncommon,null,Trainer
313,uncommon3,145,"Digging Gloves",Uncommon,null,Trainer
313,reverse,011,"Dwebble",Common,null,Pokemon
313,rare,001,"Pinsir",Rare,null,Pokemon
314,common1,024,"Psyduck",Common,null,Pokemon
314,common2,054,"Mareep",Common,null,Pokemon
314,common3,049,"Pikachu",Common,null,Pokemon
314,common4,015,"Gossifleur",Common,null,Pokemon
314,common5,002,"Hoppip",Common,null,Pokemon
314,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
314,uncommon2,154,"Rescue Carrier",Uncommon,null,Trainer
314,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
314,reverse,043,"Cryogonal",Common,null,Pokemon
314,rare,208,"Glaceon VMAX",VMAX,VMAX,Pokemon
315,common1,009,"Petilil",Common,null,Pokemon
315,common2,049,"Pikachu",Common,null,Pokemon
315,common3,022,"Litleo",Common,null,Pokemon
315,common4,017,"Applin",Common,null,Pokemon
315,common5,002,"Hoppip",Common,null,Pokemon
315,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
315,uncommon2,033,"Lombre",Uncommon,null,Pokemon
315,uncommon3,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
315,reverse,037,"Feebas",Common,null,Pokemon
315,rare,020,"Victini",Rare,null,Pokemon
316,common1,022,"Litleo",Common,null,Pokemon
316,common2,057,"Emolga",Common,null,Pokemon
316,common3,024,"Psyduck",Common,null,Pokemon
316,common4,052,"Chinchou",Common,null,Pokemon
316,common5,049,"Pikachu",Common,null,Pokemon
316,uncommon1,025,"Golduck",Uncommon,null,Pokemon
316,uncommon2,144,"Crystal Cave",Uncommon,null,Trainer
316,uncommon3,055,"Flaaffy",Uncommon,null,Pokemon
316,reverse,160,"Spirit Mask",Uncommon,null,Trainer
316,rare,036,"Sharpedo",Rare,null,Pokemon
317,common1,052,"Chinchou",Common,null,Pokemon
317,common2,017,"Applin",Common,null,Pokemon
317,common3,009,"Petilil",Common,null,Pokemon
317,common4,049,"Pikachu",Common,null,Pokemon
317,common5,022,"Litleo",Common,null,Pokemon
317,uncommon1,033,"Lombre",Uncommon,null,Pokemon
317,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
317,uncommon3,025,"Golduck",Uncommon,null,Pokemon
317,reverse,044,"Bergmite",Common,null,Pokemon
317,rare,016,"Eldegoss",Rare,null,Pokemon
318,common1,002,"Hoppip",Common,null,Pokemon
318,common2,024,"Psyduck",Common,null,Pokemon
318,common3,015,"Gossifleur",Common,null,Pokemon
318,common4,037,"Feebas",Common,null,Pokemon
318,common5,043,"Cryogonal",Common,null,Pokemon
318,uncommon1,053,"Lanturn",Uncommon,null,Pokemon
318,uncommon2,164,"Zinnia’s Resolve",Uncommon,null,Trainer
318,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
318,reverse,145,"Digging Gloves",Uncommon,null,Trainer
318,rare,004,"Jumpluff",Rare,null,Pokemon
319,common1,002,"Hoppip",Common,null,Pokemon
319,common2,043,"Cryogonal",Common,null,Pokemon
319,common3,026,"Tentacool",Common,null,Pokemon
319,common4,044,"Bergmite",Common,null,Pokemon
319,common5,052,"Chinchou",Common,null,Pokemon
319,uncommon1,150,"Lucky Ice Pop",Uncommon,null,Trainer
319,uncommon2,025,"Golduck",Uncommon,null,Pokemon
319,uncommon3,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
319,reverse,011,"Dwebble",Common,null,Pokemon
319,rare,004,"Jumpluff",Rare,null,Pokemon
320,common1,043,"Cryogonal",Common,null,Pokemon
320,common2,017,"Applin",Common,null,Pokemon
320,common3,024,"Psyduck",Common,null,Pokemon
320,common4,057,"Emolga",Common,null,Pokemon
320,common5,015,"Gossifleur",Common,null,Pokemon
320,uncommon1,157,"Shopping Center",Uncommon,null,Trainer
320,uncommon2,023,"Pyroar",Uncommon,null,Pokemon
320,uncommon3,155,"Ribbon Badge",Uncommon,null,Trainer
320,reverse,054,"Mareep",Common,null,Pokemon
320,rare,016,"Eldegoss",Rare,null,Pokemon
321,common1,009,"Petilil",Common,null,Pokemon
321,common2,024,"Psyduck",Common,null,Pokemon
321,common3,054,"Mareep",Common,null,Pokemon
321,common4,049,"Pikachu",Common,null,Pokemon
321,common5,032,"Lotad",Common,null,Pokemon
321,uncommon1,150,"Lucky Ice Pop",Uncommon,null,Trainer
321,uncommon2,152,"Raihan",Uncommon,null,Trainer
321,uncommon3,148,"Full Face Guard",Uncommon,null,Trainer
321,reverse,146,"Dream Ball",Uncommon,null,Trainer
321,rare,217,"Rayquaza VMAX",VMAX,VMAX,Pokemon
322,common1,017,"Applin",Common,null,Pokemon
322,common2,049,"Pikachu",Common,null,Pokemon
322,common3,032,"Lotad",Common,null,Pokemon
322,common4,022,"Litleo",Common,null,Pokemon
322,common5,005,"Seedot",Common,null,Pokemon
322,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
322,uncommon2,145,"Digging Gloves",Uncommon,null,Trainer
322,uncommon3,155,"Ribbon Badge",Uncommon,null,Trainer
322,reverse,002,"Hoppip",Common,null,Pokemon
322,rare,056,"Ampharos",Rare,null,Pokemon
323,common1,009,"Petilil",Common,null,Pokemon
323,common2,015,"Gossifleur",Common,null,Pokemon
323,common3,052,"Chinchou",Common,null,Pokemon
323,common4,017,"Applin",Common,null,Pokemon
323,common5,057,"Emolga",Common,null,Pokemon
323,uncommon1,148,"Full Face Guard",Uncommon,null,Trainer
323,uncommon2,162,"Switching Cups",Uncommon,null,Trainer
323,uncommon3,159,"Snow Leaf Badge",Uncommon,null,Trainer
323,reverse,037,"Feebas",Common,null,Pokemon
323,rare,046,"Wishiwashi",Rare,null,Pokemon
324,common1,042,"Tympole",Common,null,Pokemon
324,common2,043,"Cryogonal",Common,null,Pokemon
324,common3,015,"Gossifleur",Common,null,Pokemon
324,common4,002,"Hoppip",Common,null,Pokemon
324,common5,011,"Dwebble",Common,null,Pokemon
324,uncommon1,025,"Golduck",Uncommon,null,Pokemon
324,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
324,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
324,reverse,054,"Mareep",Common,null,Pokemon
324,rare,019,"Entei",Rare,null,Pokemon
325,common1,022,"Litleo",Common,null,Pokemon
325,common2,015,"Gossifleur",Common,null,Pokemon
325,common3,035,"Carvanha",Common,null,Pokemon
325,common4,054,"Mareep",Common,null,Pokemon
325,common5,032,"Lotad",Common,null,Pokemon
325,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
325,uncommon2,150,"Lucky Ice Pop",Uncommon,null,Trainer
325,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
325,reverse,049,"Pikachu",Common,null,Pokemon
325,rare,046,"Wishiwashi",Rare,null,Pokemon
326,common1,049,"Pikachu",Common,null,Pokemon
326,common2,011,"Dwebble",Common,null,Pokemon
326,common3,032,"Lotad",Common,null,Pokemon
326,common4,042,"Tympole",Common,null,Pokemon
326,common5,054,"Mareep",Common,null,Pokemon
326,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
326,uncommon2,164,"Zinnia’s Resolve",Uncommon,null,Trainer
326,uncommon3,025,"Golduck",Uncommon,null,Pokemon
326,reverse,163,"Toy Catcher",Uncommon,null,Trainer
326,rare,013,"Trevenant V",V,V,Pokemon
327,common1,037,"Feebas",Common,null,Pokemon
327,common2,009,"Petilil",Common,null,Pokemon
327,common3,039,"Luvdisc",Common,null,Pokemon
327,common4,005,"Seedot",Common,null,Pokemon
327,common5,002,"Hoppip",Common,null,Pokemon
327,uncommon1,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
327,uncommon2,157,"Shopping Center",Uncommon,null,Trainer
327,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
327,reverse,034,"Ludicolo",Rare,null,Pokemon
327,rare,048,"Arctovish V",V,V,Pokemon
328,common1,022,"Litleo",Common,null,Pokemon
328,common2,044,"Bergmite",Common,null,Pokemon
328,common3,009,"Petilil",Common,null,Pokemon
328,common4,037,"Feebas",Common,null,Pokemon
328,common5,024,"Psyduck",Common,null,Pokemon
328,uncommon1,145,"Digging Gloves",Uncommon,null,Trainer
328,uncommon2,151,"Moon & Sun Badge",Uncommon,null,Trainer
328,uncommon3,146,"Dream Ball",Uncommon,null,Trainer
328,reverse,023,"Pyroar",Uncommon,null,Pokemon
328,rare,016,"Eldegoss",Rare,null,Pokemon
329,common1,011,"Dwebble",Common,null,Pokemon
329,common2,005,"Seedot",Common,null,Pokemon
329,common3,032,"Lotad",Common,null,Pokemon
329,common4,002,"Hoppip",Common,null,Pokemon
329,common5,039,"Luvdisc",Common,null,Pokemon
329,uncommon1,150,"Lucky Ice Pop",Uncommon,null,Trainer
329,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
329,uncommon3,143,"Copycat",Uncommon,null,Trainer
329,reverse,025,"Golduck",Uncommon,null,Pokemon
329,rare,056,"Ampharos",Rare,null,Pokemon
330,common1,024,"Psyduck",Common,null,Pokemon
330,common2,022,"Litleo",Common,null,Pokemon
330,common3,005,"Seedot",Common,null,Pokemon
330,common4,026,"Tentacool",Common,null,Pokemon
330,common5,002,"Hoppip",Common,null,Pokemon
330,uncommon1,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
330,uncommon2,012,"Crustle",Uncommon,null,Pokemon
330,uncommon3,163,"Toy Catcher",Uncommon,null,Trainer
330,reverse,053,"Lanturn",Uncommon,null,Pokemon
330,rare,227,"Inteleon",Secret Rare,null,Pokemon
331,common1,057,"Emolga",Common,null,Pokemon
331,common2,043,"Cryogonal",Common,null,Pokemon
331,common3,044,"Bergmite",Common,null,Pokemon
331,common4,049,"Pikachu",Common,null,Pokemon
331,common5,039,"Luvdisc",Common,null,Pokemon
331,uncommon1,023,"Pyroar",Uncommon,null,Pokemon
331,uncommon2,157,"Shopping Center",Uncommon,null,Trainer
331,uncommon3,149,"Gordie",Uncommon,null,Trainer
331,reverse,026,"Tentacool",Common,null,Pokemon
331,rare,038,"Milotic",Rare,null,Pokemon
332,common1,002,"Hoppip",Common,null,Pokemon
332,common2,026,"Tentacool",Common,null,Pokemon
332,common3,035,"Carvanha",Common,null,Pokemon
332,common4,044,"Bergmite",Common,null,Pokemon
332,common5,043,"Cryogonal",Common,null,Pokemon
332,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
332,uncommon2,023,"Pyroar",Uncommon,null,Pokemon
332,uncommon3,053,"Lanturn",Uncommon,null,Pokemon
332,reverse,009,"Petilil",Common,null,Pokemon
332,rare,020,"Victini",Rare,null,Pokemon
333,common1,054,"Mareep",Common,null,Pokemon
333,common2,026,"Tentacool",Common,null,Pokemon
333,common3,022,"Litleo",Common,null,Pokemon
333,common4,052,"Chinchou",Common,null,Pokemon
333,common5,015,"Gossifleur",Common,null,Pokemon
333,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
333,uncommon2,159,"Snow Leaf Badge",Uncommon,null,Trainer
333,uncommon3,164,"Zinnia’s Resolve",Uncommon,null,Trainer
333,reverse,148,"Full Face Guard",Uncommon,null,Trainer
333,rare,020,"Victini",Rare,null,Pokemon
334,common1,011,"Dwebble",Common,null,Pokemon
334,common2,043,"Cryogonal",Common,null,Pokemon
334,common3,002,"Hoppip",Common,null,Pokemon
334,common4,032,"Lotad",Common,null,Pokemon
334,common5,049,"Pikachu",Common,null,Pokemon
334,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
334,uncommon2,012,"Crustle",Uncommon,null,Pokemon
334,uncommon3,025,"Golduck",Uncommon,null,Pokemon
334,reverse,024,"Psyduck",Common,null,Pokemon
334,rare,016,"Eldegoss",Rare,null,Pokemon
335,common1,043,"Cryogonal",Common,null,Pokemon
335,common2,009,"Petilil",Common,null,Pokemon
335,common3,005,"Seedot",Common,null,Pokemon
335,common4,026,"Tentacool",Common,null,Pokemon
335,common5,039,"Luvdisc",Common,null,Pokemon
335,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
335,uncommon2,159,"Snow Leaf Badge",Uncommon,null,Trainer
335,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
335,reverse,157,"Shopping Center",Uncommon,null,Trainer
335,rare,001,"Pinsir",Rare,null,Pokemon
336,common1,022,"Litleo",Common,null,Pokemon
336,common2,009,"Petilil",Common,null,Pokemon
336,common3,005,"Seedot",Common,null,Pokemon
336,common4,039,"Luvdisc",Common,null,Pokemon
336,common5,026,"Tentacool",Common,null,Pokemon
336,uncommon1,033,"Lombre",Uncommon,null,Pokemon
336,uncommon2,156,"Rubber Gloves",Uncommon,null,Trainer
336,uncommon3,148,"Full Face Guard",Uncommon,null,Trainer
336,reverse,015,"Gossifleur",Common,null,Pokemon
336,rare,020,"Victini",Rare,null,Pokemon
337,common1,017,"Applin",Common,null,Pokemon
337,common2,049,"Pikachu",Common,null,Pokemon
337,common3,015,"Gossifleur",Common,null,Pokemon
337,common4,037,"Feebas",Common,null,Pokemon
337,common5,054,"Mareep",Common,null,Pokemon
337,uncommon1,164,"Zinnia’s Resolve",Uncommon,null,Trainer
337,uncommon2,033,"Lombre",Uncommon,null,Pokemon
337,uncommon3,151,"Moon & Sun Badge",Uncommon,null,Trainer
337,reverse,154,"Rescue Carrier",Uncommon,null,Trainer
337,rare,021,"Volcarona V",V,V,Pokemon
338,common1,005,"Seedot",Common,null,Pokemon
338,common2,039,"Luvdisc",Common,null,Pokemon
338,common3,009,"Petilil",Common,null,Pokemon
338,common4,017,"Applin",Common,null,Pokemon
338,common5,035,"Carvanha",Common,null,Pokemon
338,uncommon1,160,"Spirit Mask",Uncommon,null,Trainer
338,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
338,uncommon3,012,"Crustle",Uncommon,null,Pokemon
338,reverse,038,"Milotic",Rare,null,Pokemon
338,rare,034,"Ludicolo",Rare,null,Pokemon
339,common1,022,"Litleo",Common,null,Pokemon
339,common2,044,"Bergmite",Common,null,Pokemon
339,common3,057,"Emolga",Common,null,Pokemon
339,common4,017,"Applin",Common,null,Pokemon
339,common5,042,"Tympole",Common,null,Pokemon
339,uncommon1,152,"Raihan",Uncommon,null,Trainer
339,uncommon2,143,"Copycat",Uncommon,null,Trainer
339,uncommon3,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
339,reverse,037,"Feebas",Common,null,Pokemon
339,rare,020,"Victini",Rare,null,Pokemon
340,common1,044,"Bergmite",Common,null,Pokemon
340,common2,042,"Tympole",Common,null,Pokemon
340,common3,035,"Carvanha",Common,null,Pokemon
340,common4,015,"Gossifleur",Common,null,Pokemon
340,common5,057,"Emolga",Common,null,Pokemon
340,uncommon1,152,"Raihan",Uncommon,null,Trainer
340,uncommon2,147,"Elemental Badge",Uncommon,null,Trainer
340,uncommon3,033,"Lombre",Uncommon,null,Pokemon
340,reverse,143,"Copycat",Uncommon,null,Trainer
340,rare,208,"Glaceon VMAX",VMAX,VMAX,Pokemon
341,common1,057,"Emolga",Common,null,Pokemon
341,common2,017,"Applin",Common,null,Pokemon
341,common3,022,"Litleo",Common,null,Pokemon
341,common4,044,"Bergmite",Common,null,Pokemon
341,common5,009,"Petilil",Common,null,Pokemon
341,uncommon1,012,"Crustle",Uncommon,null,Pokemon
341,uncommon2,149,"Gordie",Uncommon,null,Trainer
341,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
341,reverse,049,"Pikachu",Common,null,Pokemon
341,rare,036,"Sharpedo",Rare,null,Pokemon
342,common1,026,"Tentacool",Common,null,Pokemon
342,common2,039,"Luvdisc",Common,null,Pokemon
342,common3,043,"Cryogonal",Common,null,Pokemon
342,common4,032,"Lotad",Common,null,Pokemon
342,common5,011,"Dwebble",Common,null,Pokemon
342,uncommon1,164,"Zinnia’s Resolve",Uncommon,null,Trainer
342,uncommon2,025,"Golduck",Uncommon,null,Pokemon
342,uncommon3,159,"Snow Leaf Badge",Uncommon,null,Trainer
342,reverse,142,"Boost Shake",Uncommon,null,Trainer
342,rare,028,"Gyarados V",V,V,Pokemon
343,common1,005,"Seedot",Common,null,Pokemon
343,common2,037,"Feebas",Common,null,Pokemon
343,common3,042,"Tympole",Common,null,Pokemon
343,common4,024,"Psyduck",Common,null,Pokemon
343,common5,054,"Mareep",Common,null,Pokemon
343,uncommon1,023,"Pyroar",Uncommon,null,Pokemon
343,uncommon2,164,"Zinnia’s Resolve",Uncommon,null,Trainer
343,uncommon3,147,"Elemental Badge",Uncommon,null,Trainer
343,reverse,022,"Litleo",Common,null,Pokemon
343,rare,034,"Ludicolo",Rare,null,Pokemon
344,common1,002,"Hoppip",Common,null,Pokemon
344,common2,026,"Tentacool",Common,null,Pokemon
344,common3,043,"Cryogonal",Common,null,Pokemon
344,common4,039,"Luvdisc",Common,null,Pokemon
344,common5,035,"Carvanha",Common,null,Pokemon
344,uncommon1,161,"Stormy Mountains",Uncommon,null,Trainer
344,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
344,uncommon3,047,"Eiscue",Uncommon,null,Pokemon
344,reverse,157,"Shopping Center",Uncommon,null,Trainer
344,rare,004,"Jumpluff",Rare,null,Pokemon
345,common1,005,"Seedot",Common,null,Pokemon
345,common2,035,"Carvanha",Common,null,Pokemon
345,common3,057,"Emolga",Common,null,Pokemon
345,common4,011,"Dwebble",Common,null,Pokemon
345,common5,054,"Mareep",Common,null,Pokemon
345,uncommon1,023,"Pyroar",Uncommon,null,Pokemon
345,uncommon2,160,"Spirit Mask",Uncommon,null,Trainer
345,uncommon3,152,"Raihan",Uncommon,null,Trainer
345,reverse,032,"Lotad",Common,null,Pokemon
345,rare,028,"Gyarados V",V,V,Pokemon
346,common1,049,"Pikachu",Common,null,Pokemon
346,common2,037,"Feebas",Common,null,Pokemon
346,common3,043,"Cryogonal",Common,null,Pokemon
346,common4,035,"Carvanha",Common,null,Pokemon
346,common5,052,"Chinchou",Common,null,Pokemon
346,uncommon1,027,"Tentacruel",Uncommon,null,Pokemon
346,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
346,uncommon3,055,"Flaaffy",Uncommon,null,Pokemon
346,reverse,032,"Lotad",Common,null,Pokemon
346,rare,031,"Suicune V",V,V,Pokemon
347,common1,039,"Luvdisc",Common,null,Pokemon
347,common2,002,"Hoppip",Common,null,Pokemon
347,common3,037,"Feebas",Common,null,Pokemon
347,common4,049,"Pikachu",Common,null,Pokemon
347,common5,024,"Psyduck",Common,null,Pokemon
347,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
347,uncommon2,144,"Crystal Cave",Uncommon,null,Trainer
347,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
347,reverse,042,"Tympole",Common,null,Pokemon
347,rare,019,"Entei",Rare,null,Pokemon
348,common1,044,"Bergmite",Common,null,Pokemon
348,common2,037,"Feebas",Common,null,Pokemon
348,common3,015,"Gossifleur",Common,null,Pokemon
348,common4,026,"Tentacool",Common,null,Pokemon
348,common5,035,"Carvanha",Common,null,Pokemon
348,uncommon1,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
348,uncommon2,154,"Rescue Carrier",Uncommon,null,Trainer
348,uncommon3,155,"Ribbon Badge",Uncommon,null,Trainer
348,reverse,149,"Gordie",Uncommon,null,Trainer
348,rare,060,"Regieleki",Rare,null,Pokemon
349,common1,011,"Dwebble",Common,null,Pokemon
349,common2,009,"Petilil",Common,null,Pokemon
349,common3,052,"Chinchou",Common,null,Pokemon
349,common4,017,"Applin",Common,null,Pokemon
349,common5,005,"Seedot",Common,null,Pokemon
349,uncommon1,142,"Boost Shake",Uncommon,null,Trainer
349,uncommon2,155,"Ribbon Badge",Uncommon,null,Trainer
349,uncommon3,159,"Snow Leaf Badge",Uncommon,null,Trainer
349,reverse,033,"Lombre",Uncommon,null,Pokemon
349,rare,031,"Suicune V",V,V,Pokemon
350,common1,035,"Carvanha",Common,null,Pokemon
350,common2,044,"Bergmite",Common,null,Pokemon
350,common3,017,"Applin",Common,null,Pokemon
350,common4,049,"Pikachu",Common,null,Pokemon
350,common5,043,"Cryogonal",Common,null,Pokemon
350,uncommon1,162,"Switching Cups",Uncommon,null,Trainer
350,uncommon2,003,"Skiploom",Uncommon,null,Pokemon
350,uncommon3,164,"Zinnia’s Resolve",Uncommon,null,Trainer
350,reverse,157,"Shopping Center",Uncommon,null,Trainer
350,rare,036,"Sharpedo",Rare,null,Pokemon
351,common1,039,"Luvdisc",Common,null,Pokemon
351,common2,024,"Psyduck",Common,null,Pokemon
351,common3,022,"Litleo",Common,null,Pokemon
351,common4,009,"Petilil",Common,null,Pokemon
351,common5,002,"Hoppip",Common,null,Pokemon
351,uncommon1,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
351,uncommon2,164,"Zinnia’s Resolve",Uncommon,null,Trainer
351,uncommon3,155,"Ribbon Badge",Uncommon,null,Trainer
351,reverse,142,"Boost Shake",Uncommon,null,Trainer
351,rare,001,"Pinsir",Rare,null,Pokemon
352,common1,015,"Gossifleur",Common,null,Pokemon
352,common2,024,"Psyduck",Common,null,Pokemon
352,common3,026,"Tentacool",Common,null,Pokemon
352,common4,042,"Tympole",Common,null,Pokemon
352,common5,037,"Feebas",Common,null,Pokemon
352,uncommon1,163,"Toy Catcher",Uncommon,null,Trainer
352,uncommon2,012,"Crustle",Uncommon,null,Pokemon
352,uncommon3,145,"Digging Gloves",Uncommon,null,Trainer
352,reverse,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
352,rare,006,"Tropius",Rare,null,Pokemon
353,common1,052,"Chinchou",Common,null,Pokemon
353,common2,005,"Seedot",Common,null,Pokemon
353,common3,037,"Feebas",Common,null,Pokemon
353,common4,026,"Tentacool",Common,null,Pokemon
353,common5,054,"Mareep",Common,null,Pokemon
353,uncommon1,159,"Snow Leaf Badge",Uncommon,null,Trainer
353,uncommon2,143,"Copycat",Uncommon,null,Trainer
353,uncommon3,146,"Dream Ball",Uncommon,null,Trainer
353,reverse,009,"Petilil",Common,null,Pokemon
353,rare,016,"Eldegoss",Rare,null,Pokemon
